,date,Time Bin 1,steps_per_s,steps,hr,sleep,rhr
32711,2022-07-07,"[71.0, 72.0)",,,68.4,,67.0
32712,2022-07-07,"[72.0, 73.0)",,,69.06666666666666,,70.35714285714286
32713,2022-07-07,"[73.0, 74.0)",,,68.73333333333333,,71.26666666666667
32714,2022-07-07,"[74.0, 75.0)",,,70.0,,64.33333333333333
32715,2022-07-07,"[75.0, 76.0)",,,72.06666666666666,,64.06666666666666
32716,2022-07-07,"[76.0, 77.0)",3.0,15.0,83.0,,
32717,2022-07-07,"[77.0, 78.0)",3.6666666666666665,22.0,84.73333333333333,,64.46666666666667
32718,2022-07-07,"[78.0, 79.0)",,,90.06666666666666,,66.06666666666666
32719,2022-07-07,"[79.0, 80.0)",,,89.6,,65.78571428571429
32720,2022-07-07,"[80.0, 81.0)",,,87.6,,66.4
32721,2022-07-07,"[81.0, 82.0)",,,86.66666666666667,,70.14285714285714
32722,2022-07-07,"[82.0, 83.0)",3.8,19.0,88.2,,64.06666666666666
32723,2022-07-07,"[83.0, 84.0)",,,79.46666666666667,,63.8
32724,2022-07-07,"[84.0, 85.0)",1.1818181818181819,26.0,76.26666666666667,,62.86666666666667
32725,2022-07-07,"[85.0, 86.0)",,,78.0,,64.86666666666666
32726,2022-07-07,"[86.0, 87.0)",,,76.73333333333333,,70.33333333333333
32727,2022-07-07,"[87.0, 88.0)",,,73.86666666666666,,75.46666666666667
32728,2022-07-07,"[88.0, 89.0)",,,70.66666666666667,,71.93333333333334
32729,2022-07-07,"[89.0, 90.0)",,,71.26666666666667,,68.53333333333333
32730,2022-07-07,"[90.0, 91.0)",,,70.13333333333334,,65.86666666666666
32731,2022-07-07,"[91.0, 92.0)",,,97.0,,66.13333333333334
32732,2022-07-07,"[92.0, 93.0)",,,110.2,,67.66666666666667
32733,2022-07-07,"[93.0, 94.0)",2.5,50.0,91.0,1.0,83.35714285714286
32734,2022-07-07,"[94.0, 95.0)",,,91.86666666666666,1.0,64.66666666666667
32735,2022-07-07,"[95.0, 96.0)",,,78.0,,64.6
32736,2022-07-08,"[0.0, 1.0)",,,67.73333333333333,,63.733333333333334
32737,2022-07-08,"[1.0, 2.0)",,,66.2,,68.26666666666667
32738,2022-07-08,"[2.0, 3.0)",,,65.2,,65.53333333333333
32739,2022-07-08,"[3.0, 4.0)",,,65.13333333333334,1.0,64.4
32740,2022-07-08,"[4.0, 5.0)",,,64.46666666666667,1.0,62.86666666666667
32741,2022-07-08,"[5.0, 6.0)",,,65.13333333333334,1.0,63.53333333333333
32742,2022-07-08,"[6.0, 7.0)",,,64.73333333333333,1.0,62.46666666666667
32743,2022-07-08,"[7.0, 8.0)",,,65.66666666666667,1.0,62.93333333333333
32744,2022-07-08,"[8.0, 9.0)",,,68.46666666666667,1.0,65.2
32745,2022-07-08,"[9.0, 10.0)",,,71.33333333333333,1.0,64.66666666666667
32746,2022-07-08,"[10.0, 11.0)",,,65.46666666666667,,62.06666666666667
32747,2022-07-08,"[11.0, 12.0)",,,60.86666666666667,1.0,62.86666666666667
32748,2022-07-08,"[12.0, 13.0)",,,63.8,1.0,66.0
32749,2022-07-08,"[13.0, 14.0)",,,60.93333333333333,1.0,62.93333333333333
32750,2022-07-08,"[14.0, 15.0)",,,60.333333333333336,1.0,60.733333333333334
32751,2022-07-08,"[15.0, 16.0)",3.2222222222222223,29.0,62.266666666666666,1.0,62.86666666666667
32752,2022-07-08,"[16.0, 17.0)",,,64.2,,63.266666666666666
32753,2022-07-08,"[17.0, 18.0)",,,65.33333333333333,,65.2
32754,2022-07-08,"[18.0, 19.0)",,,65.73333333333333,1.0,69.26666666666667
32755,2022-07-08,"[19.0, 20.0)",,,59.46666666666667,1.0,69.78571428571429
32756,2022-07-08,"[20.0, 21.0)",,,60.8,1.0,65.33333333333333
32757,2022-07-08,"[21.0, 22.0)",,,61.13333333333333,1.0,66.53333333333333
32758,2022-07-08,"[22.0, 23.0)",2.8,28.0,61.4,,
32759,2022-07-08,"[23.0, 24.0)",6.5,13.0,61.86666666666667,,
32760,2022-07-08,"[24.0, 25.0)",3.5,7.0,60.46666666666667,,
32761,2022-07-08,"[25.0, 26.0)",13.0,13.0,59.86666666666667,,67.2
32762,2022-07-08,"[26.0, 27.0)",,,59.266666666666666,1.0,65.26666666666667
32763,2022-07-08,"[27.0, 28.0)",,,60.6,1.0,72.64285714285714
32764,2022-07-08,"[28.0, 29.0)",,,70.33333333333333,1.0,73.2
32765,2022-07-08,"[29.0, 30.0)",,,56.06666666666667,1.0,78.13333333333334
32766,2022-07-08,"[30.0, 31.0)",,,56.0,1.0,84.53333333333333
32767,2022-07-08,"[31.0, 32.0)",,,57.333333333333336,1.0,90.21428571428571
32768,2022-07-08,"[32.0, 33.0)",5.5,11.0,60.53333333333333,,
32769,2022-07-08,"[33.0, 34.0)",3.6666666666666665,33.0,60.6,,
32770,2022-07-08,"[34.0, 35.0)",2.3,23.0,57.13333333333333,,
32771,2022-07-08,"[35.0, 36.0)",4.0,8.0,56.266666666666666,,89.73333333333333
32772,2022-07-08,"[36.0, 37.0)",,,59.46666666666667,,90.85714285714286
32773,2022-07-08,"[37.0, 38.0)",,,58.86666666666667,,81.33333333333333
32774,2022-07-08,"[38.0, 39.0)",,,56.2,,81.73333333333333
32775,2022-07-08,"[39.0, 40.0)",,,55.0,,81.92857142857143
32776,2022-07-08,"[40.0, 41.0)",,,55.6,,74.2
32777,2022-07-08,"[41.0, 42.0)",,,57.333333333333336,,91.07142857142857
32778,2022-07-08,"[42.0, 43.0)",1.8421052631578947,35.0,56.93333333333333,,
32779,2022-07-08,"[43.0, 44.0)",2.4,36.0,58.4,,88.46666666666667
32780,2022-07-08,"[44.0, 45.0)",,,65.2,,84.53333333333333
32781,2022-07-08,"[45.0, 46.0)",,,72.53333333333333,,82.33333333333333
32782,2022-07-08,"[46.0, 47.0)",2.4,24.0,61.111111111111114,,82.35714285714286
32783,2022-07-08,"[47.0, 48.0)",,,63.2,,76.6
32784,2022-07-08,"[48.0, 49.0)",,,68.4,,81.2
32785,2022-07-08,"[49.0, 50.0)",,,63.6,,83.64285714285714
32786,2022-07-08,"[50.0, 51.0)",,,60.333333333333336,,83.4
32787,2022-07-08,"[51.0, 52.0)",,,63.2,,79.13333333333334
32788,2022-07-08,"[52.0, 53.0)",0.9037900874635568,310.0,61.2,,76.85714285714286
32789,2022-07-08,"[53.0, 54.0)",,,61.06666666666667,,72.13333333333334
32790,2022-07-08,"[54.0, 55.0)",,,63.13333333333333,,71.6
32791,2022-07-08,"[55.0, 56.0)",,,64.6,,72.13333333333334
32792,2022-07-08,"[56.0, 57.0)",,,59.266666666666666,,75.0
32793,2022-07-08,"[57.0, 58.0)",,,60.6,,68.86666666666666
32794,2022-07-08,"[58.0, 59.0)",,,60.266666666666666,,75.57142857142857
32795,2022-07-08,"[59.0, 60.0)",3.6538461538461537,95.0,62.2,,81.0
32796,2022-07-08,"[60.0, 61.0)",,,,,
32797,2022-07-08,"[61.0, 62.0)",,,,,
32798,2022-07-08,"[62.0, 63.0)",,,,,
32799,2022-07-08,"[63.0, 64.0)",,,,,
32800,2022-07-08,"[64.0, 65.0)",,,,,
32801,2022-07-08,"[65.0, 66.0)",,,,,
32802,2022-07-08,"[66.0, 67.0)",,,,,
32803,2022-07-08,"[67.0, 68.0)",,,,,
32804,2022-07-08,"[68.0, 69.0)",,,,,
32805,2022-07-08,"[69.0, 70.0)",2.2,11.0,,,
32806,2022-07-08,"[70.0, 71.0)",1.0,15.0,69.06666666666666,,
32807,2022-07-08,"[71.0, 72.0)",0.8,24.0,71.46666666666667,,
32808,2022-07-08,"[72.0, 73.0)",0.4451219512195122,73.0,64.73333333333333,,
32809,2022-07-08,"[73.0, 74.0)",5.0,15.0,64.2,,79.28571428571429
32810,2022-07-08,"[74.0, 75.0)",,,65.0,,78.2
32811,2022-07-08,"[75.0, 76.0)",,,69.53333333333333,,82.26666666666667
32812,2022-07-08,"[76.0, 77.0)",,,65.53333333333333,,103.0
32813,2022-07-08,"[77.0, 78.0)",,,67.26666666666667,,92.86666666666666
32814,2022-07-08,"[78.0, 79.0)",,,67.53333333333333,,77.0
32815,2022-07-08,"[79.0, 80.0)",,,67.26666666666667,,80.71428571428571
32816,2022-07-08,"[80.0, 81.0)",,,68.8,,74.6
32817,2022-07-08,"[81.0, 82.0)",,,64.4,,70.93333333333334
32818,2022-07-08,"[82.0, 83.0)",,,65.86666666666666,,71.06666666666666
32819,2022-07-08,"[83.0, 84.0)",0.782051282051282,61.0,63.8,,69.73333333333333
32820,2022-07-08,"[84.0, 85.0)",,,63.266666666666666,,69.46666666666667
32821,2022-07-08,"[85.0, 86.0)",1.48,37.0,67.66666666666667,,86.28571428571429
32822,2022-07-08,"[86.0, 87.0)",,,60.93333333333333,,92.73333333333333
32823,2022-07-08,"[87.0, 88.0)",,,67.8,,97.92857142857143
32824,2022-07-08,"[88.0, 89.0)",,,,,
32825,2022-07-08,"[89.0, 90.0)",,,,,
32826,2022-07-08,"[90.0, 91.0)",,,85.93333333333334,,79.46666666666667
32827,2022-07-08,"[91.0, 92.0)",,,89.0,,73.53333333333333
32828,2022-07-08,"[92.0, 93.0)",4.0,12.0,88.125,1.0,77.0
32829,2022-07-08,"[93.0, 94.0)",,,93.375,1.0,75.66666666666667
32830,2022-07-08,"[94.0, 95.0)",,,92.1875,,68.0
32831,2022-07-08,"[95.0, 96.0)",,,96.1875,,69.53333333333333
32832,2022-07-09,"[0.0, 1.0)",,,82.06666666666666,,68.73333333333333
32833,2022-07-09,"[1.0, 2.0)",,,69.93333333333334,1.0,65.93333333333334
32834,2022-07-09,"[2.0, 3.0)",,,69.33333333333333,1.0,66.2
32835,2022-07-09,"[3.0, 4.0)",,,68.33333333333333,1.0,68.26666666666667
32836,2022-07-09,"[4.0, 5.0)",,,65.6,1.0,67.8
32837,2022-07-09,"[5.0, 6.0)",,,63.0,1.0,68.13333333333334
32838,2022-07-09,"[6.0, 7.0)",,,67.0,1.0,68.13333333333334
32839,2022-07-09,"[7.0, 8.0)",,,62.13333333333333,1.0,66.06666666666666
32840,2022-07-09,"[8.0, 9.0)",,,59.2,1.0,68.0
32841,2022-07-09,"[9.0, 10.0)",,,62.166666666666664,1.0,67.06666666666666
32842,2022-07-09,"[10.0, 11.0)",,,62.333333333333336,1.0,74.92857142857143
32843,2022-07-09,"[11.0, 12.0)",,,55.06666666666667,,70.06666666666666
32844,2022-07-09,"[12.0, 13.0)",,,56.2,,64.66666666666667
32845,2022-07-09,"[13.0, 14.0)",,,69.21428571428571,1.0,61.733333333333334
32846,2022-07-09,"[14.0, 15.0)",,,68.13333333333334,1.0,62.666666666666664
32847,2022-07-09,"[15.0, 16.0)",,,67.4,1.0,66.86666666666666
32848,2022-07-09,"[16.0, 17.0)",,,72.06666666666666,,77.2
32849,2022-07-09,"[17.0, 18.0)",,,65.53333333333333,,77.42857142857143
32850,2022-07-09,"[18.0, 19.0)",,,77.2,,78.86666666666666
32851,2022-07-09,"[19.0, 20.0)",1.6666666666666667,55.0,76.26666666666667,1.0,83.28571428571429
32852,2022-07-09,"[20.0, 21.0)",,,69.8,1.0,75.53333333333333
32853,2022-07-09,"[21.0, 22.0)",,,63.2,,74.78571428571429
32854,2022-07-09,"[22.0, 23.0)",,,60.13333333333333,,68.86666666666666
32855,2022-07-09,"[23.0, 24.0)",,,59.333333333333336,1.0,70.46666666666667
32856,2022-07-09,"[24.0, 25.0)",,,62.2,1.0,71.2
32857,2022-07-09,"[25.0, 26.0)",,,61.4,,78.57142857142857
32858,2022-07-09,"[26.0, 27.0)",2.142857142857143,15.0,59.0,,83.13333333333334
32859,2022-07-09,"[27.0, 28.0)",,,64.6,,74.66666666666667
32860,2022-07-09,"[28.0, 29.0)",,,61.86666666666667,,72.35714285714286
32861,2022-07-09,"[29.0, 30.0)",,,60.266666666666666,,79.2
32862,2022-07-09,"[30.0, 31.0)",3.25,13.0,63.13333333333333,,70.0
32863,2022-07-09,"[31.0, 32.0)",,,64.8,,70.85714285714286
32864,2022-07-09,"[32.0, 33.0)",,,63.86666666666667,,68.2
32865,2022-07-09,"[33.0, 34.0)",2.933333333333333,44.0,58.4,,73.53333333333333
32866,2022-07-09,"[34.0, 35.0)",,,61.333333333333336,,77.92857142857143
32867,2022-07-09,"[35.0, 36.0)",3.6666666666666665,22.0,62.06666666666667,,
32868,2022-07-09,"[36.0, 37.0)",2.6,13.0,64.6,,83.86666666666666
32869,2022-07-09,"[37.0, 38.0)",,,63.6,,79.0
32870,2022-07-09,"[38.0, 39.0)",,,69.73333333333333,,74.53333333333333
32871,2022-07-09,"[39.0, 40.0)",,,67.4,,80.0
32872,2022-07-09,"[40.0, 41.0)",,,66.4,,72.06666666666666
32873,2022-07-09,"[41.0, 42.0)",3.4166666666666665,41.0,59.86666666666667,,
32874,2022-07-09,"[42.0, 43.0)",6.0,36.0,60.4,,76.21428571428571
32875,2022-07-09,"[43.0, 44.0)",,,58.6,,74.46666666666667
32876,2022-07-09,"[44.0, 45.0)",,,63.666666666666664,,77.73333333333333
32877,2022-07-09,"[45.0, 46.0)",,,57.0,,72.42857142857143
32878,2022-07-09,"[46.0, 47.0)",,,59.2,,71.06666666666666
32879,2022-07-09,"[47.0, 48.0)",,,61.13333333333333,,74.21428571428571
32880,2022-07-09,"[48.0, 49.0)",,,58.666666666666664,,69.8
32881,2022-07-09,"[49.0, 50.0)",,,59.53333333333333,,71.8
32882,2022-07-09,"[50.0, 51.0)",1.8181818181818181,40.0,60.8,,
32883,2022-07-09,"[51.0, 52.0)",0.6111111111111112,11.0,61.266666666666666,,67.46666666666667
32884,2022-07-09,"[52.0, 53.0)",,,60.53333333333333,,67.86666666666666
32885,2022-07-09,"[53.0, 54.0)",,,80.0,,72.28571428571429
32886,2022-07-09,"[54.0, 55.0)",,,78.73333333333333,,63.8
32887,2022-07-09,"[55.0, 56.0)",6.5,13.0,78.2,,
32888,2022-07-09,"[56.0, 57.0)",2.6,26.0,74.86666666666666,,
32889,2022-07-09,"[57.0, 58.0)",3.75,15.0,88.86666666666666,,
32890,2022-07-09,"[58.0, 59.0)",2.396551724137931,139.0,84.6,,
32891,2022-07-09,"[59.0, 60.0)",2.4047619047619047,202.0,95.33333333333333,,
32892,2022-07-09,"[60.0, 61.0)",2.5217391304347827,58.0,73.2,,
32893,2022-07-09,"[61.0, 62.0)",2.4193548387096775,75.0,69.73333333333333,,
32894,2022-07-09,"[62.0, 63.0)",3.3076923076923075,86.0,64.4,,
32895,2022-07-09,"[63.0, 64.0)",4.5,9.0,64.6,,
32896,2022-07-09,"[64.0, 65.0)",2.4,36.0,71.13333333333334,,
32897,2022-07-09,"[65.0, 66.0)",2.210526315789474,42.0,68.6,,63.06666666666667
32898,2022-07-09,"[66.0, 67.0)",,,65.8,,64.6
32899,2022-07-09,"[67.0, 68.0)",,,66.66666666666667,,66.93333333333334
32900,2022-07-09,"[68.0, 69.0)",3.3636363636363638,37.0,70.33333333333333,,
32901,2022-07-09,"[69.0, 70.0)",2.6363636363636362,29.0,71.13333333333334,,
32902,2022-07-09,"[70.0, 71.0)",5.0,10.0,78.26666666666667,,65.26666666666667
32903,2022-07-09,"[71.0, 72.0)",,,74.6,,66.0
32904,2022-07-09,"[72.0, 73.0)",3.3636363636363638,37.0,68.06666666666666,,
32905,2022-07-09,"[73.0, 74.0)",5.5,11.0,69.86666666666666,,
32906,2022-07-09,"[74.0, 75.0)",2.4615384615384617,32.0,70.6,,67.4
32907,2022-07-09,"[75.0, 76.0)",,,72.6,,68.26666666666667
32908,2022-07-09,"[76.0, 77.0)",7.5,15.0,71.33333333333333,,69.73333333333333
32909,2022-07-09,"[77.0, 78.0)",,,72.8,,68.6
32910,2022-07-09,"[78.0, 79.0)",2.6666666666666665,8.0,76.33333333333333,,
32911,2022-07-09,"[79.0, 80.0)",3.6,18.0,76.53333333333333,,
32912,2022-07-09,"[80.0, 81.0)",2.75,22.0,81.86666666666666,,68.73333333333333
32913,2022-07-09,"[81.0, 82.0)",,,74.86666666666666,,65.93333333333334
32914,2022-07-09,"[82.0, 83.0)",,,69.86666666666666,,64.73333333333333
32915,2022-07-09,"[83.0, 84.0)",4.666666666666667,14.0,66.66666666666667,,
32916,2022-07-09,"[84.0, 85.0)",2.5625,41.0,64.66666666666667,,66.86666666666666
32917,2022-07-09,"[85.0, 86.0)",,,70.53333333333333,1.0,72.85714285714286
32918,2022-07-09,"[86.0, 87.0)",,,67.6,,63.46666666666667
32919,2022-07-09,"[87.0, 88.0)",,,73.13333333333334,,64.57142857142857
32920,2022-07-09,"[88.0, 89.0)",4.0476190476190474,85.0,79.06666666666666,1.0,63.86666666666667
32921,2022-07-09,"[89.0, 90.0)",,,89.53333333333333,1.0,63.8
32922,2022-07-09,"[90.0, 91.0)",,,90.33333333333333,1.0,65.6
32923,2022-07-09,"[91.0, 92.0)",,,97.73333333333333,1.0,63.06666666666667
32924,2022-07-09,"[92.0, 93.0)",,,86.53333333333333,1.0,64.6
32925,2022-07-09,"[93.0, 94.0)",,,77.6,1.0,63.93333333333333
32926,2022-07-09,"[94.0, 95.0)",,,80.4,1.0,62.6
32927,2022-07-09,"[95.0, 96.0)",,,88.33333333333333,1.0,63.2
32928,2022-07-10,"[0.0, 1.0)",,,76.33333333333333,1.0,64.4
32929,2022-07-10,"[1.0, 2.0)",,,73.93333333333334,1.0,65.6
32930,2022-07-10,"[2.0, 3.0)",,,72.06666666666666,1.0,66.8
32931,2022-07-10,"[3.0, 4.0)",,,72.2,,73.8
32932,2022-07-10,"[4.0, 5.0)",,,73.06666666666666,1.0,76.86666666666666
32933,2022-07-10,"[5.0, 6.0)",,,83.66666666666667,1.0,66.8
32934,2022-07-10,"[6.0, 7.0)",,,77.8,1.0,63.666666666666664
32935,2022-07-10,"[7.0, 8.0)",,,77.6,1.0,63.6
32936,2022-07-10,"[8.0, 9.0)",,,69.8,1.0,62.8
32937,2022-07-10,"[9.0, 10.0)",,,82.06666666666666,1.0,62.53333333333333
32938,2022-07-10,"[10.0, 11.0)",,,83.4,,64.33333333333333
32939,2022-07-10,"[11.0, 12.0)",,,74.46666666666667,1.0,66.66666666666667
32940,2022-07-10,"[12.0, 13.0)",,,72.33333333333333,1.0,79.21428571428571
32941,2022-07-10,"[13.0, 14.0)",2.130434782608696,49.0,65.93333333333334,1.0,82.06666666666666
32942,2022-07-10,"[14.0, 15.0)",,,65.93333333333334,1.0,80.0
32943,2022-07-10,"[15.0, 16.0)",,,67.2,1.0,76.6
32944,2022-07-10,"[16.0, 17.0)",,,64.2,1.0,73.13333333333334
32945,2022-07-10,"[17.0, 18.0)",,,63.733333333333334,1.0,70.53333333333333
32946,2022-07-10,"[18.0, 19.0)",,,81.0,1.0,68.53333333333333
32947,2022-07-10,"[19.0, 20.0)",,,74.73333333333333,1.0,76.42857142857143
32948,2022-07-10,"[20.0, 21.0)",,,62.733333333333334,1.0,72.0
32949,2022-07-10,"[21.0, 22.0)",,,59.6,1.0,90.64285714285714
32950,2022-07-10,"[22.0, 23.0)",2.642857142857143,37.0,60.86666666666667,1.0,
32951,2022-07-10,"[23.0, 24.0)",2.75,11.0,62.93333333333333,,82.73333333333333
32952,2022-07-10,"[24.0, 25.0)",,,65.0,1.0,83.64285714285714
32953,2022-07-10,"[25.0, 26.0)",,,67.06666666666666,1.0,75.66666666666667
32954,2022-07-10,"[26.0, 27.0)",,,66.26666666666667,1.0,75.6
32955,2022-07-10,"[27.0, 28.0)",,,66.86666666666666,1.0,72.73333333333333
32956,2022-07-10,"[28.0, 29.0)",,,67.0,1.0,71.8
32957,2022-07-10,"[29.0, 30.0)",,,66.66666666666667,1.0,72.4
32958,2022-07-10,"[30.0, 31.0)",2.5,15.0,64.26666666666667,,
32959,2022-07-10,"[31.0, 32.0)",2.8,28.0,64.93333333333334,,
32960,2022-07-10,"[32.0, 33.0)",2.423076923076923,63.0,63.53333333333333,,72.2
32961,2022-07-10,"[33.0, 34.0)",,,61.13333333333333,,91.07142857142857
32962,2022-07-10,"[34.0, 35.0)",2.090909090909091,23.0,61.13333333333333,,
32963,2022-07-10,"[35.0, 36.0)",3.0,12.0,62.46666666666667,,
32964,2022-07-10,"[36.0, 37.0)",1.8333333333333333,22.0,66.53333333333333,,92.4
32965,2022-07-10,"[37.0, 38.0)",,,67.93333333333334,,87.11111111111111
32966,2022-07-10,"[38.0, 39.0)",,,62.06666666666667,,80.0
32967,2022-07-10,"[39.0, 40.0)",,,62.2,,88.2
32968,2022-07-10,"[40.0, 41.0)",,,59.2,,89.5
32969,2022-07-10,"[41.0, 42.0)",,,58.8,,91.6
32970,2022-07-10,"[42.0, 43.0)",3.25,13.0,59.4,,
32971,2022-07-10,"[43.0, 44.0)",2.2222222222222223,80.0,59.0,,74.28571428571429
32972,2022-07-10,"[44.0, 45.0)",,,61.06666666666667,,69.86666666666666
32973,2022-07-10,"[45.0, 46.0)",1.9696312364425164,908.0,58.2,,65.86666666666666
32974,2022-07-10,"[46.0, 47.0)",,,58.4,,68.13333333333334
32975,2022-07-10,"[47.0, 48.0)",,,58.733333333333334,,70.73333333333333
32976,2022-07-10,"[48.0, 49.0)",1.4891443167305236,1166.0,60.93333333333333,,
32977,2022-07-10,"[49.0, 50.0)",1.7875457875457876,488.0,64.0,,
32978,2022-07-10,"[50.0, 51.0)",1.283076923076923,417.0,61.06666666666667,,
32979,2022-07-10,"[51.0, 52.0)",2.110294117647059,287.0,60.666666666666664,,
32980,2022-07-10,"[52.0, 53.0)",1.9368836291913214,982.0,58.13333333333333,,73.46666666666667
32981,2022-07-10,"[53.0, 54.0)",,,59.2,,71.66666666666667
32982,2022-07-10,"[54.0, 55.0)",,,57.733333333333334,,71.0
32983,2022-07-10,"[55.0, 56.0)",,,59.2,,70.8
32984,2022-07-10,"[56.0, 57.0)",,,70.46666666666667,,72.46666666666667
32985,2022-07-10,"[57.0, 58.0)",1.7853170189099,1605.0,68.53333333333333,,72.8
32986,2022-07-10,"[58.0, 59.0)",,,65.73333333333333,,72.0
32987,2022-07-10,"[59.0, 60.0)",0.39805825242718446,82.0,76.13333333333334,,71.33333333333333
32988,2022-07-10,"[60.0, 61.0)",,,85.2,,71.6
32989,2022-07-10,"[61.0, 62.0)",,,79.06666666666666,,68.2
32990,2022-07-10,"[62.0, 63.0)",0.4222222222222222,19.0,78.26666666666667,,66.46666666666667
32991,2022-07-10,"[63.0, 64.0)",,,81.33333333333333,,66.86666666666666
32992,2022-07-10,"[64.0, 65.0)",2.933333333333333,44.0,86.13333333333334,,
32993,2022-07-10,"[65.0, 66.0)",1.9559748427672956,311.0,81.8,,
32994,2022-07-10,"[66.0, 67.0)",1.5655058043117744,944.0,80.13333333333334,,67.4
32995,2022-07-10,"[67.0, 68.0)",,,76.6,,73.64285714285714
32996,2022-07-10,"[68.0, 69.0)",1.5974329054842473,1369.0,74.0,,
32997,2022-07-10,"[69.0, 70.0)",1.0,60.0,99.26666666666667,,
32998,2022-07-10,"[70.0, 71.0)",0.5641025641025641,264.0,97.93333333333334,,
32999,2022-07-10,"[71.0, 72.0)",0.3466666666666667,26.0,86.86666666666666,,
33000,2022-07-10,"[72.0, 73.0)",0.9464285714285714,265.0,79.66666666666667,,
33001,2022-07-10,"[73.0, 74.0)",1.5984496124031007,1031.0,75.2,,
33002,2022-07-10,"[74.0, 75.0)",1.2751969111969113,1146.4020231660231,81.66666666666667,,
33003,2022-07-10,"[75.0, 76.0)",1.3126980811539304,515.1551196911197,85.46666666666667,,
33004,2022-07-10,"[76.0, 77.0)",1.7592592592592593,475.0,75.2,,67.13333333333334
33005,2022-07-10,"[77.0, 78.0)",,,72.06666666666666,,63.93333333333333
33006,2022-07-10,"[78.0, 79.0)",,,74.8,,62.333333333333336
33007,2022-07-10,"[79.0, 80.0)",,,71.93333333333334,,63.2
33008,2022-07-10,"[80.0, 81.0)",,,72.13333333333334,,67.86666666666666
33009,2022-07-10,"[81.0, 82.0)",0.6,36.0,72.06666666666666,,63.333333333333336
33010,2022-07-10,"[82.0, 83.0)",,,74.06666666666666,,62.333333333333336
33011,2022-07-10,"[83.0, 84.0)",,,74.0,,63.8
33012,2022-07-10,"[84.0, 85.0)",,,82.06666666666666,,65.2
33013,2022-07-10,"[85.0, 86.0)",,,73.86666666666666,,67.26666666666667
33014,2022-07-10,"[86.0, 87.0)",,,70.2,,65.66666666666667
33015,2022-07-10,"[87.0, 88.0)",3.5,7.0,74.4,,
33016,2022-07-10,"[88.0, 89.0)",3.6666666666666665,11.0,72.33333333333333,,
33017,2022-07-10,"[89.0, 90.0)",2.25,36.0,91.6,,64.93333333333334
33018,2022-07-10,"[90.0, 91.0)",,,90.33333333333333,1.0,66.4
33019,2022-07-10,"[91.0, 92.0)",,,86.26666666666667,1.0,74.8
33020,2022-07-10,"[92.0, 93.0)",,,79.66666666666667,1.0,74.5
33021,2022-07-10,"[93.0, 94.0)",,,82.06666666666666,1.0,76.53846153846153
33022,2022-07-10,"[94.0, 95.0)",,,81.26666666666667,1.0,71.4
33023,2022-07-10,"[95.0, 96.0)",,,80.13333333333334,1.0,70.13333333333334
33024,2022-07-11,"[0.0, 1.0)",,,80.8,,78.21428571428571
33025,2022-07-11,"[1.0, 2.0)",,,74.2,1.0,74.86666666666666
33026,2022-07-11,"[2.0, 3.0)",,,82.33333333333333,1.0,73.33333333333333
33027,2022-07-11,"[3.0, 4.0)",,,73.8,1.0,73.6
33028,2022-07-11,"[4.0, 5.0)",,,74.73333333333333,1.0,72.42857142857143
33029,2022-07-11,"[5.0, 6.0)",,,73.2,,70.46666666666667
33030,2022-07-11,"[6.0, 7.0)",,,74.0,1.0,73.64285714285714
33031,2022-07-11,"[7.0, 8.0)",,,67.86666666666666,1.0,70.8
33032,2022-07-11,"[8.0, 9.0)",,,67.93333333333334,,77.3076923076923
33033,2022-07-11,"[9.0, 10.0)",,,67.4,,77.66666666666667
33034,2022-07-11,"[10.0, 11.0)",,,80.6,,69.53333333333333
33035,2022-07-11,"[11.0, 12.0)",4.0,20.0,72.8,1.0,73.26666666666667
33036,2022-07-11,"[12.0, 13.0)",,,68.0,,79.0
33037,2022-07-11,"[13.0, 14.0)",,,67.8,,66.9
33038,2022-07-11,"[14.0, 15.0)",,,69.93333333333334,1.0,68.13333333333334
33039,2022-07-11,"[15.0, 16.0)",,,70.6,,77.35714285714286
33040,2022-07-11,"[16.0, 17.0)",,,69.06666666666666,,69.53333333333333
33041,2022-07-11,"[17.0, 18.0)",,,70.2,1.0,69.46666666666667
33042,2022-07-11,"[18.0, 19.0)",,,70.33333333333333,1.0,70.6
33043,2022-07-11,"[19.0, 20.0)",,,71.93333333333334,1.0,75.53333333333333
33044,2022-07-11,"[20.0, 21.0)",,,74.06666666666666,1.0,69.2
33045,2022-07-11,"[21.0, 22.0)",4.5,9.0,70.66666666666667,1.0,69.33333333333333
33046,2022-07-11,"[22.0, 23.0)",,,74.46666666666667,1.0,71.21428571428571
33047,2022-07-11,"[23.0, 24.0)",,,73.53333333333333,1.0,70.33333333333333
33048,2022-07-11,"[24.0, 25.0)",,,71.46666666666667,1.0,70.6
33049,2022-07-11,"[25.0, 26.0)",,,68.73333333333333,1.0,69.0
33050,2022-07-11,"[26.0, 27.0)",,,70.06666666666666,1.0,67.13333333333334
33051,2022-07-11,"[27.0, 28.0)",,,68.73333333333333,1.0,70.42857142857143
33052,2022-07-11,"[28.0, 29.0)",4.5,18.0,74.66666666666667,,
33053,2022-07-11,"[29.0, 30.0)",3.5,14.0,79.26666666666667,,
33054,2022-07-11,"[30.0, 31.0)",3.125,25.0,65.8,,66.53333333333333
33055,2022-07-11,"[31.0, 32.0)",,,58.666666666666664,,69.78571428571429
