,date,type,source,mean,std
29304,2022-07-17,9,6,6936.755385060799,5404.207756337029
29305,2022-07-17,9,7,6611.624788732394,7930.479620795022
29306,2022-07-17,9,9,7014.324154658297,5959.019257459766
29307,2022-07-17,9,13,5351.610944161018,8427.097067171517
29308,2022-07-17,9,19,9124.671428571428,6358.059701594208
29309,2022-07-17,9,46,7563.57337883959,5360.28982654118
29337,2022-07-18,9,2,8894.986102613408,9036.147414054662
29338,2022-07-18,9,3,8475.848413157828,5297.862968078831
29339,2022-07-18,9,4,11957.243985720937,7663.795007836812
29340,2022-07-18,9,6,6996.001946563234,4756.037705521639
29341,2022-07-18,9,7,7095.1814109742445,7447.286429396239
29342,2022-07-18,9,9,6971.1813913785745,5163.277055942368
29343,2022-07-18,9,13,5934.337105171815,8463.40726777267
29344,2022-07-18,9,19,9109.57075471698,6077.983916777041
29345,2022-07-18,9,46,8447.811224489797,5169.320699154634
29370,2022-07-19,9,2,8483.95284424577,9150.977807098994
29371,2022-07-19,9,3,8408.140929914704,5319.840580253709
29372,2022-07-19,9,4,11703.705725070777,7488.851085839247
29373,2022-07-19,9,6,6731.3281401158,4654.8423603352
29374,2022-07-19,9,7,6469.615600448934,6820.403942029093
29375,2022-07-19,9,9,6667.4846713246825,5027.476738985326
29376,2022-07-19,9,13,5583.2452684704895,8187.953127371923
29377,2022-07-19,9,19,8928.027906976744,5600.320233597694
29378,2022-07-19,9,46,8284.078098471986,5173.848821384649
29403,2022-07-20,9,2,8404.954793315743,9096.709075930536
29404,2022-07-20,9,3,8288.02962076255,5314.405908516448
29405,2022-07-20,9,4,11491.06739613067,7414.865580330008
29406,2022-07-20,9,6,6654.118248027514,4597.84972385354
29407,2022-07-20,9,7,6566.772087788408,7199.818437975089
29408,2022-07-20,9,9,6555.781097385809,4910.787896826588
29409,2022-07-20,9,13,5607.603683059338,8156.138311316366
29410,2022-07-20,9,19,8869.45871559633,5809.176019733062
29411,2022-07-20,9,46,8072.3452991453,5114.566128080616
29436,2022-07-21,9,2,10286.6388482835,223922.81679444
29437,2022-07-21,9,3,8675.16168596053,5510.824148201888
29438,2022-07-21,9,4,11774.666560913705,7668.801898389124
29439,2022-07-21,9,6,6978.071733375765,4773.390933541474
29440,2022-07-21,9,7,6766.435221536736,7465.956894034735
29441,2022-07-21,9,9,6878.357081049899,5662.743573137873
29442,2022-07-21,9,13,5911.879142436769,8334.667044075764
29443,2022-07-21,9,19,8579.308755760369,5308.42447083519
29444,2022-07-21,9,46,8552.144312393888,5064.606473274949
29469,2022-07-22,9,2,9362.007720637175,9502.249286817047
29470,2022-07-22,9,3,9027.785132797395,5783.128538094895
29471,2022-07-22,9,4,12778.763137005873,8289.43623921174
29472,2022-07-22,9,6,7508.806293047198,5061.152611627324
29473,2022-07-22,9,7,7229.587042253521,8059.449060660897
29474,2022-07-22,9,9,7325.284738372093,5434.965409436674
29475,2022-07-22,9,13,6332.5212810494,7684.060440002737
29476,2022-07-22,9,19,9457.201834862386,5907.996680716015
29477,2022-07-22,9,46,8791.262711864407,5320.071727799336
29502,2022-07-23,9,2,9658.575904159132,9875.816154977349
29503,2022-07-23,9,3,9721.40846406234,6491.376088527142
29504,2022-07-23,9,4,13752.537132709072,8899.185761162877
29505,2022-07-23,9,6,7962.917836342458,5562.125987699395
29506,2022-07-23,9,7,7774.566037735849,8722.693948646374
29507,2022-07-23,9,9,7770.220848056537,6164.975337182916
29508,2022-07-23,9,13,6663.477895326841,8118.779283870643
29509,2022-07-23,9,19,10571.360730593608,6871.466992959478
29510,2022-07-23,9,46,9043.762393162393,5885.21246022673
29535,2022-07-24,9,2,8373.220865804766,9720.104951303378
29536,2022-07-24,9,3,8873.66736342288,6631.880259027046
29537,2022-07-24,9,4,13496.856681208596,9577.652232548096
29538,2022-07-24,9,6,6737.18746430402,5429.447170702699
29539,2022-07-24,9,7,6098.703894616266,7740.290786683316
29540,2022-07-24,9,9,6715.839208686598,6119.943467087163
29541,2022-07-24,9,13,5121.782193512147,8036.27406085373
29542,2022-07-24,9,19,9575.041474654377,6743.601549914751
29543,2022-07-24,9,46,7610.557264957265,5681.56067490462
29568,2022-07-25,9,2,8614.803228114102,9633.219022552303
29569,2022-07-25,9,3,8325.494691587804,5177.156494006839
29570,2022-07-25,9,4,11623.656748670213,7588.08126135709
29571,2022-07-25,9,6,6798.906958389968,4647.155017421318
29572,2022-07-25,9,7,6797.939045428408,7555.072853173933
29573,2022-07-25,9,9,6583.455028866606,5037.438756609351
29574,2022-07-25,9,13,5650.939759872302,8047.409958297385
29575,2022-07-25,9,19,8806.748837209303,5072.045538633133
29576,2022-07-25,9,46,8276.383304940375,5109.055740979021
29601,2022-07-26,9,2,9078.879536335266,9816.577679114365
29602,2022-07-26,9,3,8846.955507311473,5501.687708589388
29603,2022-07-26,9,4,12173.166641371983,7662.846384197342
29604,2022-07-26,9,6,7162.508786197683,4867.487915875795
29605,2022-07-26,9,7,7411.435603892387,7873.496801332132
29606,2022-07-26,9,9,7046.304484981484,5217.593049157604
29607,2022-07-26,9,13,6053.620086123073,8072.278164445154
29608,2022-07-26,9,19,9100.551111111112,6063.879556462
29609,2022-07-26,9,46,8415.109401709402,5172.951541001038
29634,2022-07-27,9,2,9247.757950371764,9982.677042372772
29635,2022-07-27,9,3,8887.663934222,5566.509427396211
29636,2022-07-27,9,4,12684.012910085055,7951.326924344187
29637,2022-07-27,9,6,7354.510179135319,4956.599651136041
29638,2022-07-27,9,7,7457.777522935779,8082.53467049529
29639,2022-07-27,9,9,7234.171522814733,5345.14976658355
29640,2022-07-27,9,13,6293.607170152157,9047.75874364907
29641,2022-07-27,9,19,9191.62331838565,5984.606607360187
29642,2022-07-27,9,46,8641.517182130585,5131.103486603815
29667,2022-07-28,9,2,9192.828256110908,9915.857388825063
29668,2022-07-28,9,3,8788.591336534613,5482.498677090794
29669,2022-07-28,9,4,12503.740712429291,7985.823455443143
29670,2022-07-28,9,6,7261.985616247933,4876.417237918467
29671,2022-07-28,9,7,7579.7713133640555,8036.23542230178
29672,2022-07-28,9,9,7152.613303583879,5470.06141397158
29673,2022-07-28,9,13,6160.452387700156,8881.584309026226
29674,2022-07-28,9,19,7556.869158878505,5823.575510739008
29675,2022-07-28,9,46,8736.181506849314,5260.790014429215
29700,2022-07-29,9,2,8963.18259961058,10112.0934387892
29701,2022-07-29,9,3,8784.44657134672,5590.83072463019
29702,2022-07-29,9,4,12228.34001578532,7666.275717123105
29703,2022-07-29,9,6,7257.892346448438,4890.452612538084
29704,2022-07-29,9,7,7492.512658227848,7469.56281507637
29705,2022-07-29,9,9,7168.4069816346555,5240.843953144681
29706,2022-07-29,9,13,6343.756758742286,8791.637487327984
29707,2022-07-29,9,19,9184.569696969696,5797.128570358885
29708,2022-07-29,9,46,8562.532423208191,5341.249450146522
29733,2022-07-30,9,2,9531.798240070008,10460.464488886448
29734,2022-07-30,9,3,9725.146234194612,6843.488689058948
29735,2022-07-30,9,4,13697.722820919176,8854.821379475758
29736,2022-07-30,9,6,7386.671996138205,5394.301156738508
29737,2022-07-30,9,7,7575.41450777202,8507.120144906945
29738,2022-07-30,9,9,7895.174554565701,6291.395368319395
29739,2022-07-30,9,13,6653.755683495719,8890.767441961523
29740,2022-07-30,9,19,10165.927710843373,6400.502130459401
29741,2022-07-30,9,46,8715.835051546392,5702.411771702677
29766,2022-07-31,9,2,8180.628583882216,10286.648203919824
29767,2022-07-31,9,3,8747.47649337731,6690.602600804416
29768,2022-07-31,9,4,12633.808087091757,8898.168362009066
29769,2022-07-31,9,6,5943.411564326198,5677.607883829022
29770,2022-07-31,9,7,5958.061130334487,7637.683314745494
29771,2022-07-31,9,9,6598.870927835052,5902.512659177582
29772,2022-07-31,9,13,5148.929325751422,8136.027892068364
29773,2022-07-31,9,19,8836.803652968036,6117.786292591582
29774,2022-07-31,9,46,7489.421875,5905.87168730657
29799,2022-08-01,9,2,8930.16062767475,10106.965303397552
29800,2022-08-01,9,3,8611.598817461316,5474.894168833508
29801,2022-08-01,9,4,11866.96340347667,7597.227862211585
29802,2022-08-01,9,6,6683.486773802038,4873.736581806454
29803,2022-08-01,9,7,7048.412204951065,7308.161852147101
29804,2022-08-01,9,9,6972.803240740741,5279.007381123669
29805,2022-08-01,9,13,6067.6472469410455,8054.193550402779
29806,2022-08-01,9,19,8573.76,5205.127059928509
29807,2022-08-01,9,46,8609.869863013699,5804.299834575764
29835,2022-08-02,9,2,9134.070933625091,9997.146363026148
29836,2022-08-02,9,3,8899.463138513598,5571.469408876957
29837,2022-08-02,9,4,12696.552563908637,8070.818358647904
29838,2022-08-02,9,6,7041.153162243182,13197.64334767
29839,2022-08-02,9,7,7357.005190311419,7357.972523268593
29840,2022-08-02,9,9,7220.95398060904,5555.250192386702
29841,2022-08-02,9,13,6177.453142380423,8238.488391145338
29842,2022-08-02,9,19,9070.794520547945,5694.507642671744
29843,2022-08-02,9,46,8925.121575342466,5761.894445639368
29872,2022-08-03,9,2,8771.881976636381,9988.77805807974
29873,2022-08-03,9,3,8645.979692384644,5492.951134395217
29874,2022-08-03,9,4,12309.547778454047,7960.527955869116
29875,2022-08-03,9,6,6769.708170408448,4774.379358220082
29876,2022-08-03,9,7,6890.637622619734,7110.725451292896
29877,2022-08-03,9,9,7052.04782132091,5602.36749026693
29878,2022-08-03,9,13,5909.3340082384975,8139.856640098711
29879,2022-08-03,9,19,8814.06572769953,5843.828854812462
29880,2022-08-03,9,46,8370.106529209623,5331.124131132267
29905,2022-08-04,9,2,8497.503730117769,9948.281413312114
29906,2022-08-04,9,3,8428.643481976773,5377.835143845603
29907,2022-08-04,9,4,11808.75360540043,7759.068318538593
29908,2022-08-04,9,6,6568.84991053882,4701.358345966752
29909,2022-08-04,9,7,6676.095541401274,7002.472949342818
29910,2022-08-04,9,9,6732.939502268665,5145.636447261371
29911,2022-08-04,9,13,5802.927928556478,7713.695690406572
29912,2022-08-04,9,19,8401.42654028436,5621.160777265109
29913,2022-08-04,9,46,8245.666666666666,5543.606709377041
29938,2022-08-05,9,2,8993.157420936042,10282.83449559836
29939,2022-08-05,9,3,8881.275423090443,5569.241151385177
29940,2022-08-05,9,4,11927.15122324159,7641.211651692097
29941,2022-08-05,9,6,6995.625145005213,4974.213992461555
29942,2022-08-05,9,7,7026.212962962963,7111.542528991164
29943,2022-08-05,9,9,7122.342845326716,5270.239454935566
29944,2022-08-05,9,13,6174.7222066648,7906.805233258847
29945,2022-08-05,9,19,8980.758620689656,6108.326902708997
29946,2022-08-05,9,46,8822.255613126079,5376.246052746284
29971,2022-08-06,9,2,9907.627275690273,10890.062992
29972,2022-08-06,9,3,9973.63608340434,6812.674546420142
29973,2022-08-06,9,4,14223.805266380894,9432.336965767445
29974,2022-08-06,9,6,8043.3801850458185,5557.955873823138
29975,2022-08-06,9,7,8159.821782178218,8907.638805379403
29976,2022-08-06,9,9,8126.541620727674,6458.008482065941
29977,2022-08-06,9,13,6837.729966992064,8418.213644036709
29978,2022-08-06,9,19,10027.88383838384,5879.326052716733
29979,2022-08-06,9,46,9344.742214532873,6576.314150300973
30004,2022-08-07,9,2,8672.482438822828,10376.01859999
30005,2022-08-07,9,3,9230.999475720884,6811.686408225009
30006,2022-08-07,9,4,13668.415205562273,9356.394022723449
30007,2022-08-07,9,6,7015.7624685138535,5457.101226574417
30008,2022-08-07,9,7,6700.115407147042,8028.048834216393
30009,2022-08-07,9,9,7017.6250172200025,5897.861354561713
30010,2022-08-07,9,13,5451.73770260747,7949.612874209293
30011,2022-08-07,9,19,9163.153465346535,6049.361741030508
30012,2022-08-07,9,46,7411.67417677643,5486.705154524225
30037,2022-08-08,9,2,9060.75944062315,10245.29755481
30038,2022-08-08,9,3,8656.376284150274,5450.737414610156
30039,2022-08-08,9,4,12221.434059286146,7934.280955441043
30040,2022-08-08,9,6,7171.53507453892,4871.788721919589
30041,2022-08-08,9,7,7277.719369894982,8118.198666804425
30042,2022-08-08,9,9,7088.846026490066,5185.601494865623
30043,2022-08-08,9,13,6012.442539549795,7911.181868832367
30044,2022-08-08,9,19,8817.166666666666,5482.873696528617
30045,2022-08-08,9,46,8787.82901554404,5700.797318434452
30070,2022-08-09,9,2,9157.198974731207,10208.95263284
30071,2022-08-09,9,3,8901.082690489226,5581.626341694316
30072,2022-08-09,9,4,12790.399272396544,7957.629876274334
30073,2022-08-09,9,6,7233.083484386283,4890.479213465567
30074,2022-08-09,9,7,7384.783372365339,7796.360649845112
30075,2022-08-09,9,9,7172.406271584473,5153.295905185234
30076,2022-08-09,9,13,6054.588112180829,7740.15888659741
30077,2022-08-09,9,19,8990.970873786408,5507.419871243876
30078,2022-08-09,9,46,8843.359861591696,5240.254624098704
30106,2022-08-10,9,2,9137.968819802161,10197.59167826
30107,2022-08-10,9,3,8816.228705917514,5533.220623812938
30108,2022-08-10,9,4,12738.950400725844,8023.868873020635
30109,2022-08-10,9,6,7241.439266412687,4903.780692766235
30110,2022-08-10,9,7,7328.644496762801,7616.755110865157
30111,2022-08-10,9,9,7235.363623808867,5319.968520157487
30112,2022-08-10,9,13,6141.628507608544,8037.282753333206
30113,2022-08-10,9,19,9075.627450980392,5453.015919575534
30114,2022-08-10,9,46,8812.876949740035,5456.763467354233
30142,2022-08-11,9,2,59809.11795082717,7514304.2204
30143,2022-08-11,9,3,8795.51303891692,5546.114074056836
30144,2022-08-11,9,4,12628.970467346628,8168.58708731726
30145,2022-08-11,9,6,7223.181987412463,10445.21480021
30146,2022-08-11,9,7,7374.526501766784,7672.585337673463
30147,2022-08-11,9,9,7141.689273356402,5327.854677830582
30148,2022-08-11,9,13,6122.195633979634,7482.158001674225
30149,2022-08-11,9,19,8979.76923076923,5759.572352668098
30150,2022-08-11,9,46,8492.583765112262,5009.411953051587
30178,2022-08-12,9,2,10731.292476286952,227895.58438785
30179,2022-08-12,9,3,9065.224069182077,5690.994866547961
30180,2022-08-12,9,4,12782.27539537713,8228.298112370929
30181,2022-08-12,9,6,7416.0592354053415,4946.214249653803
30182,2022-08-12,9,7,7684.043812907045,7709.573317621764
30183,2022-08-12,9,9,7324.440553633218,5356.540376562768
30184,2022-08-12,9,13,6336.655895929501,8485.669093253755
30185,2022-08-12,9,19,9409.716346153846,5935.823888727864
30186,2022-08-12,9,46,8875.970588235294,5657.889850523654
30214,2022-08-13,9,2,11033.306822429906,229584.00291942
30215,2022-08-13,9,3,9797.45934286431,7062.408708940496
30216,2022-08-13,9,4,13745.749616211237,9215.538708729751
30217,2022-08-13,9,6,7800.818573615301,5487.216797991812
30218,2022-08-13,9,7,7753.242442205098,8955.508664503692
30219,2022-08-13,9,9,7725.042922628143,6105.695758323663
30220,2022-08-13,9,13,6604.293302540415,8713.070416361328
30221,2022-08-13,9,19,9892.429951690821,6445.327690093869
30222,2022-08-13,9,46,8862.785588752196,5803.381514231296
30250,2022-08-14,9,2,8260.149062237566,10425.498113267946
30251,2022-08-14,9,3,8998.918891687657,6882.31533950417
30252,2022-08-14,9,4,13154.640452876378,9303.86046812087
30253,2022-08-14,9,6,6636.24929792065,8070.336303247224
30254,2022-08-14,9,7,6232.43480861244,7635.843214157777
30255,2022-08-14,9,9,6632.132320133854,5606.78776028696
30256,2022-08-14,9,13,5214.339842097843,8361.956333595894
30257,2022-08-14,9,19,9666.135922330097,6945.039629448181
30258,2022-08-14,9,46,7330.989528795812,5830.049369451327
30283,2022-08-15,9,2,8817.569087728989,10239.667432962178
30284,2022-08-15,9,3,8562.346988918418,5529.965048585546
30285,2022-08-15,9,4,11786.499154756417,7481.914286211764
30286,2022-08-15,9,6,6894.603561749903,4788.327457555455
30287,2022-08-15,9,7,7132.9421930870085,7470.569025471671
30288,2022-08-15,9,9,6801.372157515252,5296.710572130215
30289,2022-08-15,9,13,5816.46611351276,8087.919247869674
30290,2022-08-15,9,19,8508.014285714286,5457.714003877475
30291,2022-08-15,9,46,8360.26343154246,5344.9126837723
30316,2022-08-16,9,2,9057.68662665506,10289.67716095
30317,2022-08-16,9,3,8905.464241153866,5601.129125527185
30318,2022-08-16,9,4,12649.248083409997,7884.491558717529
30319,2022-08-16,9,6,7171.15438591264,4875.64040748079
30320,2022-08-16,9,7,7679.213644524237,8105.8292180266
30321,2022-08-16,9,9,7084.62470539304,5313.959272510453
30322,2022-08-16,9,13,6061.304532479287,8405.298045515636
30323,2022-08-16,9,19,9464.368421052632,5864.768755126954
30324,2022-08-16,9,46,8585.715277777777,5247.277141246986
30349,2022-08-17,9,2,8983.502598776506,10248.463100500185
30350,2022-08-17,9,3,8754.199439046379,5586.494942170025
30351,2022-08-17,9,4,12364.102934398525,7758.838008511478
30352,2022-08-17,9,6,7103.446140771995,4835.858287731435
30353,2022-08-17,9,7,7452.812988574865,7668.639537224902
30354,2022-08-17,9,9,6996.839872452516,5231.106572338828
30355,2022-08-17,9,13,5940.452580195258,7612.05969318626
30356,2022-08-17,9,19,9263.521327014218,6139.439278202324
30357,2022-08-17,9,46,8398.849056603774,5642.157567974372
30382,2022-08-18,9,2,8942.877139701823,10223.432383701065
30383,2022-08-18,9,3,8725.105706760316,5455.609365895328
30384,2022-08-18,9,4,11917.036710037175,7478.367321766954
30385,2022-08-18,9,6,7053.5072181212045,4748.039836880704
30386,2022-08-18,9,7,7291.0120918984285,7710.17362520243
30387,2022-08-18,9,9,6891.30622406639,5310.604043980382
30388,2022-08-18,9,13,6011.855425055928,7775.805567497227
30389,2022-08-18,9,19,8747.712962962964,5690.719391399046
30390,2022-08-18,9,46,8276.527491408935,5696.484302295559
30415,2022-08-19,9,2,9030.12806375388,10296.663076078186
30416,2022-08-19,9,3,8788.78552615076,5562.529025506191
30417,2022-08-19,9,4,12063.473423980222,7746.915820062746
30418,2022-08-19,9,6,7228.971180999376,4908.058360853818
30419,2022-08-19,9,7,7460.584188292094,7787.939383953337
30420,2022-08-19,9,9,7124.411461955766,5447.971245120459
30421,2022-08-19,9,13,6247.755880705685,8215.667048077195
30422,2022-08-19,9,19,8868.88679245283,5719.135050966985
30423,2022-08-19,9,46,8439.620274914088,5795.596686446204
30448,2022-08-20,9,2,9307.031810728507,10567.82741637
30449,2022-08-20,9,3,9582.70928389969,6552.642074023591
30450,2022-08-20,9,4,13091.637552545539,8662.902948432573
30451,2022-08-20,9,6,7654.944636367715,5352.609742242371
30452,2022-08-20,9,7,7687.483675937122,8571.464250317456
30453,2022-08-20,9,9,7618.070723912741,5938.968907302582
30454,2022-08-20,9,13,6437.6827275288815,8059.013700846623
30455,2022-08-20,9,19,9482.7558685446,6423.193946038107
30456,2022-08-20,9,46,8755.91958041958,6249.091954253495
30481,2022-08-21,9,2,8668.966477088825,10510.52964829
30482,2022-08-21,9,3,9391.849577013565,7052.245222292151
30483,2022-08-21,9,4,13744.86503347535,9372.92985722983
30484,2022-08-21,9,6,7022.481381819275,10364.00984606
30485,2022-08-21,9,7,6771.74495412844,7969.946540806178
30486,2022-08-21,9,9,7101.104067985511,6154.621665483293
30487,2022-08-21,9,13,5437.637926156458,8070.271850961975
30488,2022-08-21,9,19,9226.267605633802,6255.932558623808
30489,2022-08-21,9,46,7765.805604203152,6578.52649467123
30514,2022-08-22,9,2,9087.715369498652,10193.563168574765
30515,2022-08-22,9,3,8603.8826446281,5378.309214768985
30516,2022-08-22,9,4,12251.176128538638,7830.308458795418
30517,2022-08-22,9,6,7095.131144834211,4815.66687182285
30518,2022-08-22,9,7,7164.175642594859,7348.686116098559
30519,2022-08-22,9,9,7019.433852140078,5293.736361530911
30520,2022-08-22,9,13,6038.794850324472,8243.019958270126
30521,2022-08-22,9,19,9004.985714285714,5386.728139829086
30522,2022-08-22,9,46,8503.315972222223,5645.405697208561
30547,2022-08-23,9,2,9093.676972815445,10181.703588060323
30548,2022-08-23,9,3,8842.458347865078,5569.801446958194
30549,2022-08-23,9,4,12835.397067806964,8021.249950680267
30550,2022-08-23,9,6,7166.844370263443,4846.186780577596
30551,2022-08-23,9,7,7569.17032967033,8029.790632855898
30552,2022-08-23,9,9,7141.820619702654,5526.001444098174
30553,2022-08-23,9,13,6082.835652842856,8316.987548249068
30554,2022-08-23,9,19,8806.455399061033,5409.838482760643
30555,2022-08-23,9,46,8577.573656845754,5810.985363456428
30580,2022-08-24,9,2,9007.356173801449,10201.899285628622
30581,2022-08-24,9,3,8757.285338477726,5457.704314339914
30582,2022-08-24,9,4,12697.525881814017,8111.767603064734
30583,2022-08-24,9,6,7116.211269939297,4820.713844508735
30584,2022-08-24,9,7,7357.4808510638295,7731.925240125186
30585,2022-08-24,9,9,7101.043809787883,5265.3450618527
30586,2022-08-24,9,13,6058.060091260091,8006.612689245412
30587,2022-08-24,9,19,9019.480952380953,5670.975876300974
30588,2022-08-24,9,46,8796.452961672474,6401.15678166906
30613,2022-08-25,9,2,9020.280526533807,10220.116638310523
30614,2022-08-25,9,3,8692.364767255216,5374.933427641636
30615,2022-08-25,9,4,12494.122052704577,7848.035961542109
30616,2022-08-25,9,6,7104.508909458196,4809.633501608474
30617,2022-08-25,9,7,7277.660134721372,7683.995793013122
30618,2022-08-25,9,9,7076.0283215326945,5240.306420634862
30619,2022-08-25,9,13,6103.05693574495,7820.771359122501
30620,2022-08-25,9,19,9483.58878504673,6570.285166781681
30621,2022-08-25,9,46,8500.594127806564,5688.036618834068
30646,2022-08-26,9,2,9045.162425980756,9463.65211444159
30647,2022-08-26,9,3,8850.285990750981,5522.050749192366
30648,2022-08-26,9,4,12249.79592152016,7608.460699667759
30649,2022-08-26,9,6,7260.825004529259,4998.371089445183
30650,2022-08-26,9,7,7591.843845682793,7911.519446846559
30651,2022-08-26,9,9,7104.029608006672,5203.569762867826
30652,2022-08-26,9,13,6154.42482234574,7924.656296309901
30653,2022-08-26,9,19,9420.818604651164,6302.202359420991
30654,2022-08-26,9,46,8812.090121317158,6015.0914211144
30679,2022-08-27,9,2,9346.856807291177,10615.45906838
30680,2022-08-27,9,3,9692.659794856248,6623.433292545782
30681,2022-08-27,9,4,13307.081766917294,8544.21637036238
30682,2022-08-27,9,6,7800.269804159709,13784.59657029
30683,2022-08-27,9,7,7747.870668316832,8081.866637754277
30684,2022-08-27,9,9,7693.191108625751,5813.442654909668
30685,2022-08-27,9,13,6720.077253218884,8744.757351868633
30686,2022-08-27,9,19,10760.86124401914,6773.323701568613
30687,2022-08-27,9,46,8724.338514680483,5925.778027794369
30712,2022-08-28,9,2,8638.610615356014,10498.85949397
30713,2022-08-28,9,3,9292.470765976734,6903.260219618905
30714,2022-08-28,9,4,13400.32510033961,9150.143407316304
30715,2022-08-28,9,6,6930.406266693121,5549.378273864887
30716,2022-08-28,9,7,7024.29539800995,8437.236373338903
30717,2022-08-28,9,9,7071.464455639519,5996.249036170438
30718,2022-08-28,9,13,5480.318194720408,8478.814294261763
30719,2022-08-28,9,19,8421.460465116279,5696.407285287656
30720,2022-08-28,9,46,7489.585197934595,6616.777657387149
30745,2022-08-29,9,2,9155.68881343489,10216.575678673384
30746,2022-08-29,9,3,8640.640436169946,5480.436275033729
30747,2022-08-29,9,4,12234.933641975309,7850.973667470411
30748,2022-08-29,9,6,7138.944199996955,4869.117662234704
30749,2022-08-29,9,7,7686.244897959184,7620.068576433045
30750,2022-08-29,9,9,7098.943934335003,5321.203341421198
30751,2022-08-29,9,13,6107.58521690299,8201.062463551098
30752,2022-08-29,9,19,8582.158139534884,5564.733039176716
30753,2022-08-29,9,46,8905.764199655767,6362.422675730304
30778,2022-08-30,9,2,9167.599004247933,10253.64560662
30779,2022-08-30,9,3,8863.651702244664,5506.553207464915
30780,2022-08-30,9,4,12579.474430067776,7938.211443130363
30781,2022-08-30,9,6,7189.530542607318,5052.581838125768
30782,2022-08-30,9,7,7707.6183063511835,7664.756842837655
30783,2022-08-30,9,9,7221.58379501385,5233.014308746768
30784,2022-08-30,9,13,6042.715703526431,7550.09850772351
30785,2022-08-30,9,19,8784.584112149532,5158.471284260921
30786,2022-08-30,9,46,8622.844559585492,6095.091314167952
30811,2022-08-31,9,2,10541.292362002567,227885.11840504
30812,2022-08-31,9,3,8674.7440742791,5352.566326150057
30813,2022-08-31,9,4,11972.011615301222,7487.554588056622
30814,2022-08-31,9,6,7054.992900670323,4729.904867933462
30815,2022-08-31,9,7,7437.053224796494,7578.752671478073
30816,2022-08-31,9,9,7037.750622062483,5043.613408271931
30817,2022-08-31,9,13,6022.7728588575865,7749.635144521451
30818,2022-08-31,9,19,8705.899082568807,5415.60367884861
30819,2022-08-31,9,46,8434.015463917525,5985.246201654935
30844,2022-09-01,9,2,9232.362508614748,10225.691659253078
30845,2022-09-01,9,3,8827.58797830672,5492.834398033985
30846,2022-09-01,9,4,12479.375618046972,7867.65944113811
30847,2022-09-01,9,6,7215.915695546065,5788.600151653461
30848,2022-09-01,9,7,7637.435382685069,7758.805241840965
30849,2022-09-01,9,9,7158.4259693666345,5289.641532789236
30850,2022-09-01,9,13,6076.347277977322,7508.959534004671
30851,2022-09-01,9,19,8912.470319634704,5266.292955086522
30852,2022-09-01,9,46,8393.368512110726,4977.269543119468
30877,2022-09-02,9,2,9423.649160726603,10357.47668022
30878,2022-09-02,9,3,9062.664077377969,5663.334875044833
30879,2022-09-02,9,4,12864.812345679013,7978.002637788794
30880,2022-09-02,9,6,7486.757077165162,4926.347411443226
30881,2022-09-02,9,7,7688.894073139974,7322.404790820678
30882,2022-09-02,9,9,7430.641714915909,5327.306426180078
30883,2022-09-02,9,13,6432.890950290327,8101.783398563542
30884,2022-09-02,9,19,9753.625,5814.596985624417
30885,2022-09-02,9,46,8862.877162629758,5481.623800883903
30910,2022-09-03,9,2,9519.192288060878,10545.8135179
30911,2022-09-03,9,3,9702.434885715727,6638.424312250804
30912,2022-09-03,9,4,13459.262125255062,8624.870769793815
30913,2022-09-03,9,6,7773.308444499025,5371.137179312243
30914,2022-09-03,9,7,7883.135496183206,8158.157345686731
30915,2022-09-03,9,9,7728.622620689655,5886.123704252136
30916,2022-09-03,9,13,6711.411681013018,9015.81785443892
30917,2022-09-03,9,19,9634.186046511628,6434.756185084765
30918,2022-09-03,9,46,8798.896013864818,5410.001549304184
30943,2022-09-04,9,2,8741.086703079818,10516.43503599
30944,2022-09-04,9,3,9361.986849700103,6895.478104107212
30945,2022-09-04,9,4,13684.956354102405,9071.6512192654
30946,2022-09-04,9,6,7012.844095628331,5503.816306015185
30947,2022-09-04,9,7,6665.256294383473,7508.596530212647
30948,2022-09-04,9,9,7144.8479129356665,5906.035216941674
30949,2022-09-04,9,13,5510.587324245236,7926.00846574076
30950,2022-09-04,9,19,9280.264423076924,6389.803691788797
30951,2022-09-04,9,46,7475.580701754386,5510.950496577278
30976,2022-09-05,9,2,9091.204588910134,10278.97733649
30977,2022-09-05,9,3,8487.585920233072,5347.52736470224
30978,2022-09-05,9,4,12188.121315544524,7650.62324472712
30979,2022-09-05,9,6,7022.1014128150455,4769.377978195684
30980,2022-09-05,9,7,7433.750484809309,7579.992828100418
30981,2022-09-05,9,9,7010.767761440154,5163.146835438503
30982,2022-09-05,9,13,5935.410218359127,7349.131207400083
30983,2022-09-05,9,19,8462.051162790698,5931.909682275898
30984,2022-09-05,9,46,8509.72695652174,5074.191006070222
31009,2022-09-06,9,2,8986.29033724207,10147.099618746084
31010,2022-09-06,9,3,8622.97675644469,5304.863630454573
31011,2022-09-06,9,4,12143.726181194448,7581.93180409632
31012,2022-09-06,9,6,6979.0533521611005,4690.036414949562
31013,2022-09-06,9,7,7454.374272786037,7666.504622088346
31014,2022-09-06,9,9,6932.429812465527,5048.260476659048
31015,2022-09-06,9,13,6093.976497239133,8403.800872960279
31016,2022-09-06,9,19,8765.60465116279,5383.145929656586
31017,2022-09-06,9,46,8377.175958188152,5078.022367462274
31042,2022-09-07,9,2,10505.197941916305,227131.78534176
